#LOG_FORMAT=1
#LOGID=2
#LOGIV=
#"","20190129094257","CubeSerialized: }StatsByCube: by *"
#"","20190129094257","CubeSerialized: }StatsByClient: by *"
#"","20190129094257","CubeSerialized: }StatsForServer: by *"
#"","20190129094257","CubeSerialized: }StatsByCubeByClient: by *"
#"","20190129094257","CubeSerialized: }StatsByProcess: by *"
#"","20190129094257","CubeSerialized: }StatsByChore: by *"
"","20190129094257","20190129094257","*","S","","ADMIN","}ClientGroups","Admin","ADMIN",""
"","20190130021300","20190130021300","Admin","S","","Sun Nov 24 1996","}ElementAttributes_Time","24-11-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Dec 24 1996","}ElementAttributes_Time","24-12-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Q1 1997","}ElementAttributes_Time","Q1-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Feb 15 1997","}ElementAttributes_Time","15-02-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Aug 25 1997","}ElementAttributes_Time","25-08-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Oct 14 1997","}ElementAttributes_Time","14-10-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Jul 25 1996","}ElementAttributes_Time","25-07-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Sep 21 1996","}ElementAttributes_Time","21-09-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed Apr  9 1997","}ElementAttributes_Time","09-04-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon May 19 1997","}ElementAttributes_Time","19-05-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Jul 15 1996","}ElementAttributes_Time","15-07-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Dec 21 1996","}ElementAttributes_Time","21-12-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Dec 28 1996","}ElementAttributes_Time","28-12-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed Feb 26 1997","}ElementAttributes_Time","26-02-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Jul 27 1997","}ElementAttributes_Time","27-07-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Fri Aug 15 1997","}ElementAttributes_Time","15-08-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Feb 10 1998","}ElementAttributes_Time","10-02-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Jul 23 1996","}ElementAttributes_Time","23-07-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Nov 28 1996","}ElementAttributes_Time","28-11-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed Jul 16 1997","}ElementAttributes_Time","16-07-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Aug 24 1997","}ElementAttributes_Time","24-08-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Sep 15 1997","}ElementAttributes_Time","15-09-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Fri Jan 16 1998","}ElementAttributes_Time","16-01-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Mon Aug 12 1996","}ElementAttributes_Time","12-08-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sat Feb  1 1997","}ElementAttributes_Time","01-02-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Jun  1 1997","}ElementAttributes_Time","01-06-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed Nov  5 1997","}ElementAttributes_Time","05-11-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Mar 24 1998","}ElementAttributes_Time","24-03-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Jul 16 1996","}ElementAttributes_Time","16-07-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Jul  7 1996","}ElementAttributes_Time","07-07-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Wed Aug 14 1996","}ElementAttributes_Time","14-08-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Nov  3 1996","}ElementAttributes_Time","03-11-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Feb  2 1997","}ElementAttributes_Time","02-02-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Fri Aug 29 1997","}ElementAttributes_Time","29-08-1997","Caption",""
"","20190130021300","20190130021300","Admin","S","","Tue Apr 14 1998","}ElementAttributes_Time","14-04-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","All Years","}ElementAttributes_Time","All","Caption",""
"","20190130021300","20190130021300","Admin","S","","Fri Nov 29 1996","}ElementAttributes_Time","29-11-1996","Caption",""
"","20190130021300","20190130021300","Admin","S","","Sun Mar  1 1998","}ElementAttributes_Time","01-03-1998","Caption",""
"","20190130021300","20190130021300","Admin","S","","Thu Nov 14 1996","}ElementAttributes_Time","14-11-1996","Caption",""
#"","20190130021300","CubeSerialized: }ElementAttributes_Measures: by Admin"
"","20190130021300","20190130021300","Admin","S","","Unit Price","}ElementAttributes_Measures","UnitPrice","Caption",""
#"","20190130021300","CubeSerialized: Sales: by Admin"
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","12","Sales","P-11","VINET","5","04-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","168","Sales","P-11","VINET","5","04-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","10","Sales","P-42","VINET","5","04-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","98","Sales","P-42","VINET","5","04-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","5","Sales","P-72","VINET","5","04-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","174","Sales","P-72","VINET","5","04-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","9","Sales","P-14","TOMSP","6","05-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","167.4","Sales","P-14","TOMSP","6","05-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","40","Sales","P-51","TOMSP","6","05-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","1696","Sales","P-51","TOMSP","6","05-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","10","Sales","P-41","HANAR","4","08-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","77","Sales","P-41","HANAR","4","08-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","35","Sales","P-51","HANAR","4","08-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","1484","Sales","P-51","HANAR","4","08-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","15","Sales","P-65","HANAR","4","08-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","252","Sales","P-65","HANAR","4","08-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","6","Sales","P-22","VICTE","3","08-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","100.8","Sales","P-22","VICTE","3","08-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","15","Sales","P-57","VICTE","3","08-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","234","Sales","P-57","VICTE","3","08-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","20","Sales","P-65","VICTE","3","08-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","336","Sales","P-65","VICTE","3","08-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","40","Sales","P-20","SUPRD","4","09-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","2592","Sales","P-20","SUPRD","4","09-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","25","Sales","P-33","SUPRD","4","09-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","50","Sales","P-33","SUPRD","4","09-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","40","Sales","P-60","SUPRD","4","09-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","1088","Sales","P-60","SUPRD","4","09-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","20","Sales","P-31","HANAR","3","10-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","200","Sales","P-31","HANAR","3","10-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","42","Sales","P-39","HANAR","3","10-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","604.8","Sales","P-39","HANAR","3","10-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","40","Sales","P-49","HANAR","3","10-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","640","Sales","P-49","HANAR","3","10-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","15","Sales","P-24","CHOPS","5","11-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","54","Sales","P-24","CHOPS","5","11-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","21","Sales","P-55","CHOPS","5","11-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","403.2","Sales","P-55","CHOPS","5","11-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","21","Sales","P-74","CHOPS","5","11-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","168","Sales","P-74","CHOPS","5","11-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","20","Sales","P-2","RICSU","9","12-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","304","Sales","P-2","RICSU","9","12-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","35","Sales","P-16","RICSU","9","12-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","486.5","Sales","P-16","RICSU","9","12-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","25","Sales","P-36","RICSU","9","12-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","380","Sales","P-36","RICSU","9","12-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","30","Sales","P-59","RICSU","9","12-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","1320","Sales","P-59","RICSU","9","12-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","15","Sales","P-53","WELLI","3","15-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","393","Sales","P-53","WELLI","3","15-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","12","Sales","P-77","WELLI","3","15-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","124.8","Sales","P-77","WELLI","3","15-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","25","Sales","P-27","HILAA","4","16-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","877.5","Sales","P-27","HILAA","4","16-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","6","Sales","P-39","HILAA","4","16-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","86.40000000000001","Sales","P-39","HILAA","4","16-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","15","Sales","P-77","HILAA","4","16-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","156","Sales","P-77","HILAA","4","16-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","50","Sales","P-2","ERNSH","1","17-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","760","Sales","P-2","ERNSH","1","17-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","65","Sales","P-5","ERNSH","1","17-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","1105","Sales","P-5","ERNSH","1","17-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","6","Sales","P-32","ERNSH","1","17-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","153.6","Sales","P-32","ERNSH","1","17-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","10","Sales","P-21","CENTC","4","18-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","80","Sales","P-21","CENTC","4","18-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","1","Sales","P-37","CENTC","4","18-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","20.8","Sales","P-37","CENTC","4","18-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","16","Sales","P-41","OTTIK","4","19-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","123.2","Sales","P-41","OTTIK","4","19-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","50","Sales","P-57","OTTIK","4","19-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","780","Sales","P-57","OTTIK","4","19-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","15","Sales","P-62","OTTIK","4","19-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","591","Sales","P-62","OTTIK","4","19-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","21","Sales","P-70","OTTIK","4","19-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","252","Sales","P-70","OTTIK","4","19-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","20","Sales","P-21","QUEDE","4","19-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","160","Sales","P-21","QUEDE","4","19-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","20","Sales","P-35","QUEDE","4","19-07-1996","Quantity",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","288","Sales","P-35","QUEDE","4","19-07-1996","Revenue",""
"","20190130021300","20190130021300","Admin","N","4.940656458412465e-324","12","Sales","P-5","RATTC","8","22-07-1996","Quantity",""
